source	almaMmsId	hbzId	zdbId
mapping	990111036300206441	BT000057058	
mapping	990111036280206441	BT000057056	
mapping	990112004130206441	BT000154262	
mapping	990131995640206441	HT014067575	
mapping	990182967200206441	HT016595649	
mapping	990033119930206441	HT008360871	
mapping	990097709740206441	HT005814707	
mapping	990197280370206441	HT017689571	
mapping	990112211710206441	BT000175289	
mapping	990133860110206441	HT014256204	
mapping	990133860570206441	HT014256249	
mapping	990098848140206441	HT006004716	
mapping	990112221420206441	BT000176264	
mapping	990120671810206441	HT013746096	
mapping	990092973050206441	HT001464645	
mapping	990111694890206441	BT000122992	
mapping	990181652020206441	HT016469378	
mapping	990194406230206441	HT017526327	
mapping	990092973110206441	HT001464651	
mapping	990180349080206441	HT016341222	
mapping	990179550880206441	HT016319299	
mapping	990112212220206441	BT000175340	
mapping	990112212310206441	BT000175349	
mapping	990225817030206441	HT019774002	
mapping	990209128750206441	HT018753383	
mapping	990191096320206441	HT017201721	
mapping	990092972950206441	HT001464634	
mapping	990118738770206441	HT013550443	
mapping	990218889160206441	HT019385317	
mapping	990111059540206441	BT000059382	
mapping	990111059620206441	BT000059390	
mapping	990111059600206441	BT000059388	
mapping	990227629920206441	HT019954834	
mapping	990115222620206441	HT013196566	
mapping	990133860480206441	HT014256241	
mapping	990095215730206441	HT002839702	
mapping	99371301829206441	HT021324387	3116637-4
mapping	990092972840206441	HT001464622	
mapping	990092973090206441	HT001464649	
mapping	990111439570206441	BT000097418	
mapping	990112212160206441	BT000175334	
mapping	990112212260206441	BT000175344	
mapping	990195183250206441	HT017602516	
mapping	990115795100206441	HT013254302	
mapping	990071892820206441	HT009264339	
mapping	990111694950206441	BT000122998	
mapping	990072001480206441	HT009334291	
mapping	990037325920206441	HT009178104	
mapping	990037947250206441	HT009292395	
mapping	990180348670206441	HT016341180	
mapping	990043687890206441	HT010414189	
mapping	990047243790206441	HT011105533	
mapping	990092973000206441	HT001464639	
mapping	990092973080206441	HT001464648	
mapping	990055143150206441	HT006949231	510309-5
mapping	990111162610206441	BT000069700	
mapping	990111163410206441	BT000069780	
mapping	990183662540206441	HT016663813	
mapping	990115786680206441	HT013253449	
mapping	990110893020206441	BT000042718	
mapping	990143680350206441	HT014635310	
mapping	990111773510206441	BT000130893	
mapping	990193211560206441	HT017409806	
mapping	990111773830206441	BT000130925	
mapping	990111773930206441	BT000130935	
mapping	990114867400206441	HT013160749	
mapping	990114867530206441	HT013160762	
mapping	990112133680206441	BT000167412	
mapping	990075601870206441	HT003812430	
mapping	990111163440206441	BT000069783	
mapping	990111036270206441	BT000057055	
mapping	990143680250206441	HT014635300	
mapping	990111773540206441	BT000130896	
mapping	990111773650206441	BT000130907	
mapping	990114867350206441	HT013160744	
mapping	990176379130206441	HT016033806	
mapping	990202644200206441	HT018146136	
mapping	990096015700206441	HT004199543	
mapping	990031495450206441	HT008032067	
mapping	990196787660206441	HT017642049	
mapping	990093054180206441	HT001590240	
mapping	990093054260206441	HT001590248	
mapping	990111317120206441	BT000085163	
mapping	990111162570206441	BT000069696	
mapping	990111782170206441	BT000131769	
mapping	990110893150206441	BT000042731	
mapping	990112210200206441	BT000175137	
mapping	990111773560206441	BT000130898	
mapping	990111774340206441	BT000130976	
mapping	990119307360206441	HT013607980	
mapping	990204509390206441	HT018320384	
mapping	990226053450206441	HT019797662	
mapping	990136170650206441	HT014401112	
mapping	990115960890206441	HT013271057	
mapping	990115786980206441	HT013253481	
mapping	990110893030206441	BT000042719	
mapping	990110893110206441	BT000042727	
mapping	990119417440206441	HT013619117	
mapping	99370719722106441	HT020894762	
mapping	990214076860206441	HT019145881	
mapping	990093054230206441	HT001590245	
mapping	990176852830206441	HT016079721	
mapping	990111378160206441	BT000091275	
mapping	990111378180206441	BT000091277	
mapping	990093054170206441	HT001590239	
mapping	990093054250206441	HT001590247	
mapping	990077703240206441	HT001877052	
mapping	990176095270206441	HT016030355	
mapping	990204638790206441	HT018332918	
mapping	990121533060206441	HT013833222	
mapping	990183211480206441	HT016619413	
mapping	990171611610206441	HT015718110	
mapping	990176929450206441	HT016087533	
mapping	990084804290206441	HT007673553	
mapping	990003194070206441	HT000363883	
mapping	990111177290206441	BT000071168	
mapping	990144385900206441	HT014644645	
mapping	990081444480206441	HT004878884	
mapping	990030830010206441	HT007886340	
mapping	990110822430206441	BT000035631	
mapping	990213328950206441	HT019071524	
mapping	990182966900206441	HT016595624	
mapping	990112803220206441	HT012953011	
mapping	990110545260206441	BT000007006	
mapping	990032614670206441	HT008242390	
mapping	990110906420206441	BT000044060	
mapping	990040280480206441	HT009753339	
mapping	990096015250206441	HT004198977	
mapping	990019724980206441	HT004962738	
mapping	990093054210206441	HT001590243	
mapping	990110792760206441	BT000032642	
mapping	990118954340206441	HT013572259	
mapping	990217927380206441	HT019291263	
mapping	990199122750206441	HT017845328	
mapping	990366343710206441	HT020441578	
mapping	990217927050206441	HT019291229	
mapping	990056971440206441	HT006266888	
mapping	990139594550206441	HT014515749	
mapping	990032614150206441	HT008242306	
mapping	990218922950206441	HT019388683	
mapping	990088721800206441	HT009952868	
mapping	99371869968106441	HT021689000	
mapping	990180349020206441	HT016341215	
mapping	990132579880206441	HT014126783	
mapping	990190583280206441	HT017151826	
mapping	990111064920206441	BT000059920	
mapping	990092258480206441	HT005968246	
mapping	990110868800206441	BT000040296	
mapping	990365309050206441	HT020338285	
mapping	990112210140206441	BT000175131	
mapping	990111886130206441	BT000142306	
mapping	990202242450206441	HT018108171	
mapping	990223441060206441	HT019623798	
mapping	990205191100206441	HT018385134	
mapping	990110822620206441	BT000035650	
mapping	990094583130206441	HT001982166	
mapping	990136051470206441	HT014389013	
mapping	990207219080206441	HT018578303	
mapping	990081759860206441	HT004968125	
mapping	990111886010206441	BT000142294	
mapping	990211283780206441	HT018957502	
mapping	990110906410206441	BT000044059	
mapping	990155534890206441	HT014961617	
mapping	990111775510206441	BT000131095	
mapping	990035245580206441	HT008768403	
mapping	990044288070206441	HT010525728	
mapping	99373479961706441	HT030628975	
mapping	990139364590206441	HT014492494	
mapping	990038308100206441	HT009368852	
mapping	990112455690206441	HT012917933	
mapping	990110539730206441	BT000006430	
mapping	99373479970706441	HT030628394	
mapping	990111497990206441	BT000103266	
mapping	990190795260206441	HT017172479	
mapping	990118662330206441	HT013542702	
mapping	990043170550206441	HT010309260	
mapping	990093750370206441	HT001785183	
mapping	990093750610206441	HT001785215	
mapping	990118847770206441	HT013561476	
mapping	990111498030206441	BT000103270	
mapping	990187604650206441	HT016870711	
mapping	990190795220206441	HT017172475	
mapping	990166187620206441	HT015511100	
mapping	990049776330206441	HT006218695	
mapping	990110539240206441	BT000006380	
mapping	99373544260506441	HT030652496	
mapping	990158912630206441	HT015183202	
mapping	99372917887906441	HT030341488	
mapping	990032962760206441	HT008320932	
mapping	990039531840206441	HT009595572	
mapping	990111752340206441	BT000128742	
mapping	990111752500206441	BT000128758	
mapping	990176808950206441	HT016075532	
mapping	990111114090206441	BT000064846	
mapping	990136170500206441	HT014401097	
mapping	990054375680206441	HT003839245	
mapping	990209739900206441	HT018803924	
mapping	990133375800206441	HT014207240	
mapping	990133375620206441	HT014207222	
mapping	990365988580206441	HT020406027	
mapping	990192063790206441	HT017296827	
mapping	990209797810206441	HT018809764	
mapping	990092972970206441	HT001464636	
mapping	990143072750206441	HT014575540	
mapping	990029512110206441	HT007647283	
mapping	990205216360206441	HT018387654	
mapping	990193555680206441	HT017443557	
mapping	990111059640206441	BT000059392	
mapping	990184104750206441	HT016707422	
mapping	990096015720206441	HT004199546	
mapping	990170879820206441	HT015644937	
mapping	990072710970206441	HT009729175	
mapping	990081444460206441	HT004878882	
mapping	990217546210206441	HT019253621	
mapping	990110747620206441	BT000028049	
mapping	990111114050206441	BT000064842	
mapping	990111114130206441	BT000064850	
mapping	990100463910206441	HT007619087	
mapping	990206916920206441	HT018548991	
mapping	990112136770206441	BT000167721	
mapping	990192265210206441	HT017316633	
mapping	990098665070206441	HT005969009	
mapping	990157220420206441	HT015100587	
mapping	990157220620206441	HT015100608	
mapping	990097223870206441	HT005735250	
mapping	990111752140206441	BT000128722	
mapping	990111752440206441	BT000128752	
mapping	990111752520206441	BT000128760	
mapping	990119766490206441	HT013654477	
mapping	990115961510206441	HT013271119	
mapping	990111775480206441	BT000131092	
mapping	990111295610206441	BT000083012	
mapping	990190329830206441	HT017127611	
mapping	990194584360206441	HT017543592	
mapping	990097223670206441	HT005735214	
mapping	990058709890206441	HT000926379	
mapping	990100463510206441	HT007618788	
mapping	990110088700206441	HT012857886	
mapping	990363304670206441	HT020138700	
mapping	990205196620206441	HT018385654	
mapping	99370970707606441	HT021081159	
mapping	990212623460206441	HT019033171	
mapping	990177276440206441	HT016121759	
mapping	990172051220206441	HT015762651	
mapping	990111295770206441	BT000083028	
mapping	990111995830206441	BT000153425	
mapping	990111244220206441	BT000077869	
mapping	990111752890206441	BT000128797	
mapping	990170879350206441	HT015644889	
mapping	990111245610206441	BT000078008	
mapping	99370970689906441	HT021081535	
mapping	990154534730206441	HT014865002	2252627-4
mapping	990132213520206441	HT014089629	
mapping	990111995630206441	BT000153405	
mapping	990111995800206441	BT000153422	
mapping	990205196950206441	HT018385687	
mapping	990111295700206441	BT000083021	
mapping	990109631150206441	HT012811614	
mapping	990111752850206441	BT000128793	
mapping	990111244070206441	BT000077854	
mapping	990111244150206441	BT000077862	
mapping	990111244310206441	BT000077878	
mapping	990111114120206441	BT000064849	
mapping	99370902485406441	HT021008532	
mapping	99370902490906441	HT021008437	
mapping	99370970693606441	HT021081450	
mapping	990096593080206441	HT005621732	
mapping	990111244940206441	BT000077941	
mapping	990111245440206441	BT000077991	
mapping	990178811290206441	HT016263615	
mapping	990111295740206441	BT000083025	
mapping	990136170680206441	HT014401115	
mapping	990112006170206441	BT000154467	
mapping	990003916470206441	HT000446537	
mapping	990111885980206441	BT000142291	
mapping	990111244130206441	BT000077860	
mapping	990111244210206441	BT000077868	
mapping	990111244710206441	BT000077918	
mapping	990111244790206441	BT000077926	
mapping	990111244880206441	BT000077935	
mapping	990007507190206441	HT000854153	
mapping	990010736220206441	HT002908679	
mapping	990111200400206441	BT000073479	
mapping	990211531830206441	HT018982214	
mapping	990111995840206441	BT000153426	
mapping	990202206140206441	HT018104734	
mapping	990075936700206441	HT008175586	
mapping	990111378580206441	BT000091317	
mapping	990111378660206441	BT000091325	
mapping	990111378150206441	BT000091274	
mapping	990049989500206441	HT006822670	
mapping	990209470050206441	HT018777000	
mapping	990111378250206441	BT000091284	
mapping	990111378490206441	BT000091308	
mapping	990111378570206441	BT000091316	
mapping	990217772600206441	HT019275965	
mapping	990111576400206441	BT000111117	
mapping	990111247820206441	BT000078229	
mapping	990110915730206441	BT000044993	
mapping	990139831770206441	HT014539751	
mapping	990110703850206441	BT000023566	
mapping	990178770260206441	HT016259588	
mapping	990132611640206441	HT014130006	
mapping	990112568880206441	HT012929362	
mapping	990226239360206441	HT019816225	
mapping	990112129400206441	BT000166984	
mapping	990190939440206441	HT017186611	
mapping	990111389720206441	BT000092432	
mapping	990160250830206441	HT015318441	
mapping	990110800640206441	BT000033432	
mapping	990110800950206441	BT000033463	
mapping	990110703810206441	BT000023562	
mapping	990114133640206441	HT013086827	
mapping	990183852290206441	HT016682715	
mapping	990083157650206441	HT006089970	
mapping	990121919580206441	HT013872310	
mapping	990025129510206441	HT006570717	
mapping	990227778600206441	HT019969686	
mapping	990189382800206441	HT017036331	
mapping	990110572250206441	BT000009741	
mapping	990227929870206441	HT019984752	2963780-6
mapping	990183122270206441	HT016611154	
mapping	99370729965506441	HT020902359	
mapping	990050961730206441	HT008828456	
mapping	990210937460206441	HT018922821	
mapping	990119834980206441	HT013661433	
mapping	990114133010206441	HT013086762	
mapping	99371313322806441	HT021350871	3117367-6
mapping	990090311450206441	HT010815703	
mapping	990368155680206441	HT020622191	
mapping	990115843200206441	HT013259159	
mapping	990111839180206441	BT000137548	
mapping	990179481760206441	HT016312332	
mapping	990111839530206441	BT000137584	
mapping	990182935860206441	HT016592514	
mapping	990194695460206441	HT017554602	
mapping	990086082620206441	HT008472864	
mapping	990191061110206441	HT017198167	
mapping	990170351210206441	TT002769850	
mapping	990054465640206441	HT005061602	636765-3
mapping	990110703860206441	BT000023567	
mapping	990111735260206441	BT000127032	
mapping	990202695720206441	HT018151241	
mapping	990112137840206441	BT000167829	
mapping	990370515680206441	HT020858278	
mapping	990125242660206441	HT013976990	
mapping	990058791470206441	HT000935519	
mapping	990111042780206441	BT000057706	
mapping	990121104320206441	HT013789851	
mapping	990210833420206441	HT018912382	2849245-6
mapping	990110703900206441	BT000023571	
mapping	990170351220206441	TT002769851	
mapping	990190890670206441	HT017181784	
mapping	990182982780206441	HT016597215	
mapping	990228501280206441	HT020041586	
mapping	990368325120206441	HT020639098	
mapping	990111480220206441	BT000101489	
mapping	990009388720206441	HT002680650	
mapping	990164152160206441	HT015392617	
mapping	990157472070206441	HT015125852	2320167-8
mapping	990143562940206441	HT014623445	
mapping	990112128820206441	BT000166925	
mapping	990205265620206441	HT018392316	
mapping	99371974150706441	HT021778078	
mapping	99371974156006441	HT021778010	
mapping	990111389640206441	BT000092424	
mapping	990111114020206441	BT000064839	
mapping	990114088930206441	HT013082307	
mapping	99370970692006441	HT021081470	
mapping	99370970702106441	HT021081225	
mapping	990194270670206441	HT017512764	
mapping	990174667950206441	HT015936916	
mapping	990120352600206441	HT013713765	
mapping	990209687490206441	HT018798689	
mapping	990111295830206441	BT000083034	
mapping	990110743740206441	BT000027657	
mapping	99371050629906441	HT021138174	3099981-9
mapping	990110563660206441	BT000008870	
mapping	990210288820206441	HT018857940	
mapping	990111463980206441	BT000099862	
mapping	990110840850206441	BT000037501	
mapping	990111480200206441	BT000101487	
mapping	990111735250206441	BT000127031	
mapping	990111735240206441	BT000127030	
mapping	990176478910206441	HT016043586	
mapping	990110512940206441	BT000003714	
mapping	990194320490206441	HT017517748	
mapping	990110564160206441	BT000008920	
mapping	990019616300206441	HT004939348	
mapping	990192546270206441	HT017352205	
mapping	990111378420206441	BT000091301	
mapping	990111463440206441	BT000099808	
mapping	990111463960206441	BT000099860	
mapping	990111464320206441	BT000099896	
mapping	990215041970206441	HT019241052	
mapping	990111775550206441	BT000131099	
mapping	990219019640206441	HT019398212	
mapping	990115931670206441	HT013268103	
mapping	990134104640206441	HT014280993	
mapping	990110743780206441	BT000027661	
mapping	990165284690206441	HT015484338	
mapping	990171567690206441	HT015713989	
mapping	990110545320206441	BT000007012	
mapping	990111464300206441	BT000099894	
mapping	990110840970206441	BT000037513	
mapping	990210138260206441	HT018843960	
mapping	990043996680206441	HT010461081	
mapping	990111497980206441	BT000103265	
mapping	990194740590206441	HT017559120	
mapping	990364000470206441	HT020207873	
mapping	990110539610206441	BT000006418	
mapping	990209549330206441	HT018784908	
mapping	990110743760206441	BT000027659	
mapping	990110744110206441	BT000027694	
mapping	990045562320206441	HT010770883	
mapping	990207699580206441	HT018612108	
mapping	990111498040206441	BT000103271	
mapping	990121130820206441	HT013792523	
mapping	990111463920206441	BT000099856	
mapping	990214875660206441	HT019224614	
mapping	990118623240206441	HT013538732	
mapping	990112947220206441	HT012967573	
mapping	990183945030206441	HT016691404	
mapping	990178057300206441	HT016189934	
mapping	990212560840206441	HT019026915	
mapping	990171567610206441	HT015713981	
mapping	990223384750206441	HT019618148	
mapping	990076231820206441	HT001468286	
mapping	990110563740206441	BT000008878	
mapping	990110840900206441	BT000037506	
mapping	990111622050206441	BT000115693	
mapping	990166192520206441	HT015511593	
mapping	990055169230206441	HT006952198	519491-X
mapping	990111101310206441	BT000063567	
mapping	990111839290206441	BT000137559	
mapping	990107612360206441	HT012608683	1336479-0
mapping	990048727350206441	HT003313862	
mapping	990112230370206441	BT000177164	
mapping	990191061430206441	HT017198201	
mapping	990111930610206441	BT000146832	
mapping	990134432640206441	HT014314177	
mapping	990110563760206441	BT000008880	
mapping	990368818050206441	HT020688509	
mapping	990111463970206441	BT000099861	
mapping	990111464330206441	BT000099897	
mapping	990144519980206441	HT014658158	
mapping	990110840920206441	BT000037508	
mapping	990109316910206441	HT012779787	
mapping	990025962090206441	HT006722646	
mapping	990198026290206441	HT017740275	
mapping	990067142560206441	HT006177452	
mapping	990160860440206441	HT015353709	
mapping	990115159190206441	HT013190179	
mapping	990198026630206441	HT017740308	
mapping	990110743770206441	BT000027660	
mapping	990112319920206441	HT012904207	
mapping	990036521830206441	HT009023646	
mapping	990110563590206441	BT000008863	
mapping	990111102040206441	BT000063640	
mapping	990111463490206441	BT000099813	
mapping	990019054810206441	HT004702959	
mapping	990111464290206441	BT000099893	
mapping	990110840780206441	BT000037494	
mapping	990368687260206441	HT020675458	
mapping	990111102300206441	BT000063666	
mapping	990209620910206441	HT018792060	
mapping	990110275190206441	HT012876747	
mapping	990209418550206441	HT018771857	
mapping	990098772300206441	HT005990787	
mapping	990227784270206441	HT019970229	
mapping	990226641810206441	HT019856417	
mapping	990097959390206441	HT005853536	
mapping	990364919670206441	HT020299426	
mapping	990057690220206441	HT004255339	
mapping	99374518175406441	HT030825113	
mapping	990112137950206441	BT000167840	
mapping	990139831720206441	HT014539746	
mapping	990368324720206441	HT020639058	
mapping	990134096040206441	HT014280121	
mapping	990193296570206441	HT017418214	
mapping	990043388690206441	HT010342768	
mapping	990067538060206441	HT006404738	
mapping	99370849740406441	HT020969020	
mapping	990118036030206441	HT013479694	
mapping	990111622080206441	BT000115696	
mapping	990111044850206441	BT000057913	
mapping	990211283950206441	HT018957513	
mapping	990226210690206441	HT019813469	
mapping	990121761500206441	HT013856322	
mapping	990036064620206441	HT008926518	
mapping	990112799940206441	HT012952681	
mapping	990176691080206441	HT016063571	
mapping	990158988220206441	HT015190850	
mapping	990111692990206441	BT000122802	
mapping	990044557040206441	HT010565239	
mapping	990014610400206441	HT003816851	
mapping	990124603820206441	HT013912368	
mapping	990088721790206441	HT009952867	
mapping	990112001100206441	BT000153956	
mapping	990180801990206441	HT016386413	
mapping	990112204590206441	BT000174572	
mapping	990036064670206441	HT008926529	
mapping	990155914090206441	HT014999895	
mapping	990111692170206441	BT000122718	
mapping	990111693110206441	BT000122814	
mapping	990206735110206441	HT018531013	
mapping	990180802320206441	HT016386447	
mapping	990046481140206441	HT010947861	
mapping	990228819900206441	HT020073385	
mapping	990006330480206441	HT000720835	
mapping	990143525510206441	HT014619684	
mapping	990093477050206441	HT001707082	
mapping	990093477380206441	HT001707115	
mapping	990052559410206441	HT010498573	1474778-9
mapping	990213974260206441	HT019135612	
mapping	990110926830206441	BT000046104	
mapping	990111836770206441	BT000137302	
mapping	990111837140206441	BT000137340	
mapping	99373479960806441	HT030629006	
mapping	99371720895806441	HT021566506	3137563-7
mapping	990110926490206441	BT000046070	
mapping	990160868460206441	HT015354517	
mapping	990219793130206441	HT019474521	
mapping	990066679600206441	HT005510661	
mapping	990038363980206441	HT009377157	
mapping	99371052464406441	HT021142283	3100176-2
mapping	990173671570206441	HT015850909	
mapping	990110926860206441	BT000046107	
mapping	990056891670206441	HT003174825	
mapping	990036195530206441	HT008961527	
mapping	990218068330206441	HT019305192	
mapping	990134095730206441	HT014280091	
mapping	990093477090206441	HT001707086	
mapping	990093477170206441	HT001707094	
mapping	990093477500206441	HT001707127	
mapping	990143247430206441	HT014593175	
mapping	990214010530206441	HT019139288	
mapping	990177019340206441	HT016096693	
mapping	990111621990206441	BT000115687	
mapping	990111622090206441	BT000115697	
mapping	990159294540206441	HT015221750	
mapping	990207292450206441	HT018585568	
mapping	990111837600206441	BT000137387	
mapping	990144415230206441	HT014647579	
mapping	99373224460806441	HT030398346	
mapping	99373224465606441	HT030398212	
mapping	990111101330206441	BT000063569	
mapping	990052531690206441	HT007071443	1227293-0
mapping	990196802940206441	HT017643479	
mapping	990112230060206441	BT000177132	
mapping	990187526800206441	HT016862944	
mapping	990217932060206441	HT019291734	
mapping	990217932520206441	HT019291780	
mapping	990119949080206441	HT013672956	
mapping	990074215640206441	HT010564897	
mapping	990052531650206441	HT007071397	1226892-6
mapping	990144447610206441	HT014650860	
mapping	99371430690906441	HT021409760	3123820-8
mapping	990194526880206441	HT017537872	
mapping	990181294810206441	HT016435238	
mapping	990143367320206441	HT014605294	
mapping	990098661360206441	HT005968459	
mapping	990200202890206441	HT017905820	
mapping	990124353220206441	HT013887013	
mapping	990119441620206441	HT013621565	
mapping	990134664870206441	HT014337691	
mapping	990112077460206441	BT000161717	
mapping	990170355100206441	TT002770239	
mapping	990203359170206441	HT018213929	
mapping	990170355150206441	TT002770244	
mapping	990069887910206441	HT008069732	
mapping	990200202830206441	HT017905814	
mapping	990203028130206441	HT018182522	
mapping	990220588870206441	HT019552745	
mapping	990110911240206441	BT000044543	
mapping	990115956850206441	HT013270650	
mapping	990153993500206441	HT014811325	
mapping	990048107410206441	HT001381546	
mapping	990112182390206441	BT000172331	
mapping	990207178530206441	HT018574293	
mapping	990110911050206441	BT000044524	
mapping	990110911310206441	BT000044550	
mapping	990110911400206441	BT000044559	
mapping	990042594830206441	HT010198722	
mapping	990134279280206441	HT014298681	
mapping	990153993640206441	HT014811338	
mapping	990175695430206441	HT015990671	
mapping	990134353680206441	HT014306199	
mapping	990155315870206441	HT014939527	
mapping	990110911290206441	BT000044548	
mapping	990115957060206441	HT013270670	
mapping	990006879420206441	HT000782755	
mapping	990030225270206441	HT007776148	
mapping	990044852260206441	HT010636388	
mapping	990179387350206441	HT016302839	
mapping	990187618890206441	HT016872124	
mapping	990209386320206441	HT018768646	
mapping	990210378320206441	HT018866787	
mapping	990175734300206441	HT015994611	
mapping	990112232470206441	BT000177376	
mapping	990197278950206441	HT017689429	
mapping	990219752400206441	HT019470625	
mapping	990191099820206441	HT017202064	
mapping	990173567680206441	HT015840614	
mapping	990110821720206441	BT000035560	
mapping	990183300280206441	HT016628291	
mapping	990180464570206441	HT016352909	
mapping	990187681180206441	HT016877741	
mapping	990170355050206441	TT002770234	
mapping	990111461840206441	BT000099647	
mapping	990219153260206441	HT019411434	
mapping	990144760390206441	HT014682443	
mapping	990111092380206441	BT000062673	
mapping	990036683330206441	HT009060335	
mapping	990187629940206441	HT016873222	
mapping	990110699650206441	BT000023129	
mapping	990110633660206441	BT000016143	
mapping	990055015140206441	HT006934183	402237-3
mapping	990170215160206441	TT002756249	
mapping	99371020332606441	HT021120112	3097632-7
mapping	990223048770206441	HT019584692	
mapping	990170215300206441	TT002756263	
mapping	990134198200206441	HT014290477	
mapping	990174617570206441	HT015931822	
mapping	990100599440206441	HT008175639	
mapping	990116622640206441	HT013337965	
mapping	990110629950206441	BT000015739	
mapping	990111611390206441	BT000114627	
mapping	990110968370206441	BT000050261	
mapping	990153789870206441	HT014790771	
mapping	990041105320206441	HT009903073	
mapping	99373008375406441	HT030341027	
mapping	99373008376706441	HT030340968	
mapping	990033862190206441	HT008515331	
mapping	990174060040206441	HT015889713	
mapping	990133666500206441	HT014236635	
mapping	990193314700206441	HT017419996	
mapping	990193314970206441	HT017420022	
mapping	990143607210206441	HT014627932	
mapping	990191217260206441	HT017213860	
mapping	990111173890206441	BT000070828	
mapping	990111173970206441	BT000070836	
mapping	990111174130206441	BT000070852	
mapping	990116130000206441	HT013288164	
mapping	990111452050206441	BT000098666	
mapping	990111611370206441	BT000114625	
mapping	990111611450206441	BT000114633	
mapping	990121759770206441	HT013856145	
mapping	990182094380206441	HT016510279	
mapping	990084255740206441	HT007189245	
mapping	990181188380206441	HT016425173	
mapping	990203115830206441	HT018190857	
mapping	990365374970206441	HT020344877	
mapping	99371431224806441	HT021413842	
mapping	990126146230206441	HT014002149	
mapping	990194526320206441	HT017537816	
mapping	990194526580206441	HT017537843	
mapping	990041508270206441	HT009987780	
mapping	990155279100206441	HT014935801	
mapping	990038617690206441	HT009435060	
mapping	990135666040206441	HT014350027	
mapping	990081705920206441	HT004927481	
mapping	990111236420206441	BT000077081	
mapping	990073408280206441	HT010111034	
mapping	990143606980206441	HT014627908	
mapping	990110687750206441	BT000021891	
mapping	990111173990206441	BT000070838	
mapping	990111174150206441	BT000070854	
mapping	990226211220206441	HT019813522	
mapping	990111452440206441	BT000098705	
mapping	990111774410206441	BT000130983	
mapping	990121758870206441	HT013856053	
mapping	990111280360206441	BT000081487	
mapping	990223469750206441	HT019626682	
mapping	990036264830206441	HT008972185	
mapping	990035088360206441	HT008743416	
mapping	990055560070206441	HT006996789	638673-8
mapping	990111173940206441	BT000070833	
mapping	990111174180206441	BT000070857	
mapping	990111451940206441	BT000098655	
mapping	990365715550206441	HT020378830	
mapping	990112633580206441	HT012935891	
mapping	990111073410206441	BT000060770	
mapping	990111073490206441	BT000060778	
mapping	99373068779806441	HT030359493	
mapping	990143677790206441	HT014635051	
mapping	990135767760206441	HT014360326	
mapping	990041623580206441	HT010005717	
mapping	990110687400206441	BT000021856	
mapping	990115818260206441	HT013256636	
mapping	990111174030206441	BT000070842	
mapping	990111174190206441	BT000070858	
mapping	990225796930206441	HT019772010	
mapping	990111280950206441	BT000081546	
mapping	990154342820206441	HT014845606	
mapping	990154343490206441	HT014845673	
mapping	99373312835206441	HT030592927	
mapping	990081705940206441	HT004927483	
mapping	990110671800206441	BT000020236	
mapping	990156348440206441	HT015040957	
mapping	990110687770206441	BT000021893	
mapping	990111174330206441	BT000070872	
mapping	990111452010206441	BT000098662	
mapping	990111263920206441	BT000079841	
mapping	990111280380206441	BT000081489	
mapping	990110754550206441	BT000028760	
mapping	990110754440206441	BT000028749	
mapping	99370793988106441	HT020934345	
mapping	990118919940206441	HT013568767	
mapping	990087187430206441	HT009045333	
mapping	990110477460206441	BT000000099	
mapping	990151486400206441	HT014769725	
mapping	990198351210206441	HT017771769	
mapping	990190532850206441	HT017146800	
mapping	990098912330206441	HT006015733	
mapping	990366279840206441	HT020435178	3017897-6
mapping	990133834670206441	HT014253636	
mapping	990115535460206441	HT013228096	
mapping	990038989900206441	HT009508599	
mapping	990039065290206441	HT009525282	
mapping	990208191500206441	HT018659882	
mapping	990111254880206441	BT000078937	
mapping	990069668860206441	HT007935753	
mapping	990034545690206441	HT008639928	
mapping	990223098490206441	HT019589644	
mapping	990111239890206441	BT000077430	
mapping	990211061860206441	HT018935297	
mapping	990192547000206441	HT017352280	
mapping	990086704510206441	HT008796391	
mapping	990132081950206441	HT014076304	
mapping	990100336650206441	HT007463051	
mapping	990111662340206441	BT000119729	
mapping	990112470210206441	HT012919404	
mapping	99373515739406441	HT030637500	
mapping	990183118960206441	HT016610817	
mapping	990192319440206441	HT017322037	
mapping	990114418450206441	HT013115505	
mapping	990167221240206441	HT015592866	
mapping	990132593320206441	HT014128141	
mapping	990184162740206441	HT016713221	
mapping	990110799230206441	BT000033291	
mapping	990090375280206441	HT010822360	
mapping	990188126230206441	HT016921542	
mapping	990118920980206441	HT013568874	
mapping	990193476370206441	HT017436231	
mapping	990223049190206441	HT019584735	
mapping	990156233600206441	HT015032220	
mapping	990160248440206441	HT015318198	
mapping	990010861880206441	HT002946133	
mapping	990218639180206441	HT019360684	
mapping	990054897520206441	HT006920399	242235-9
mapping	990046512050206441	HT010952999	
mapping	990110592540206441	BT000011807	
mapping	990159787220206441	HT015271659	
mapping	990159787480206441	HT015271684	
mapping	990117566880206441	HT013433468	
mapping	990100474730206441	HT007676579	
mapping	990368398460206441	HT020646488	
mapping	990116395170206441	HT013314951	
mapping	990110799300206441	BT000033298	
mapping	990191116830206441	HT017203762	
mapping	990043686150206441	HT010413909	
mapping	990093905550206441	HT001823972	
mapping	990183581680206441	HT016656182	
mapping	990192275140206441	HT017317602	
mapping	990051850760206441	HT010186076	
mapping	990222866200206441	HT019566500	
mapping	990088114660206441	HT009605945	
mapping	990132212370206441	HT014089514	
mapping	990194715640206441	HT017556616	
