990052753890206441	HT001253735	
990133938660206441	HT014264158	
990226249510206441	HT019817257	
990039302490206441	HT009561323	
990169967140206441	TT002731463	
990176467860206441	HT016042460	
990022630110206441	HT005340880	
990085304000206441	HT007961129	
990052641240206441	HT001240025	
990169967440206441	TT002731493	
990039655120206441	HT009637617	
990047675750206441	HT001233769	
990110248260206441	HT012874025	
990047681810206441	HT001243655	
990142285910206441	TT001324357	
990139566000206441	HT014512851	
990030603360206441	HT007852139	
990133257890206441	HT014195296	
990055209340206441	HT006956658	537700-6
990052684340206441	HT001245573	
990033651130206441	HT008456989	
990033699560206441	HT008464533	
990047614720206441	HT000107738	
990027383110206441	HT007202133	
990034538020206441	HT008638867	
990052789890206441	HT001257813	
990035755140206441	HT008861970	
990042116390206441	HT010103230	
990052705960206441	HT001248178	
990059028400206441	HT000968886	
990123089800206441	TT000140577	
990041729110206441	HT010021568	
990041881970206441	HT010044543	
990110771350206441	BT000030460	
990027341180206441	HT007189695	
990111775650206441	BT000131109	
990133384370206441	HT014208110	
990137591090206441	TT000955443	
990169967050206441	TT002731454	
990041094060206441	HT009901442	
990047952100206441	HT001353074	
99371067016206441	HT021152049	
990169967410206441	TT002731490	
990110555460206441	BT000008041	
990133932150206441	HT014263495	
990169967550206441	TT002731504	
990110586450206441	BT000011193	
990131988930206441	HT014066896	
990052634950206441	HT001239325	
990057398210206441	HT001028957	
990189209130206441	HT017019459	2634456-7
990026343380206441	HT006800537	
990047676470206441	HT001234601	
990151314180206441	HT014752317	2237340-8
990007678690206441	HT000873511	
990052773970206441	HT001256059	
990203263560206441	HT018204800	2762609-X
990041063530206441	HT009896914	
990096916120206441	HT005671543	
990052906950206441	HT002154879	
990170301850206441	TT002764915	
990169967400206441	TT002731489	
990080028230206441	HT003603627	
990111806450206441	BT000134230	
990202147290206441	HT018100043	
990047820980206441	HT001331285	
990110575720206441	BT000010091	
990110820340206441	BT000035421	
990028656190206441	HT007470857	
990098431830206441	HT005928654	
990096916090206441	HT005671540	
990025218560206441	HT006589568	
990222865840206441	HT019566465	
990111973130206441	BT000151132	
990110652570206441	BT000018181	
990189610910206441	HT017058409	
990141851440206441	TT001280910	
99370734025706441	HT020907869	
990192195690206441	HT017309857	
990047959110206441	HT001354443	
990023323670206441	HT006184268	
990040687280206441	HT009835117	
990143552890206441	HT014622433	2218245-7
990005674540206441	HT000646998	
990101519400206441	HT011227848	
990027267650206441	HT007174935	
990033894960206441	HT008520166	
990059090690206441	HT000976794	
990039659080206441	HT009638163	
99371658809706441	HT021478428	
990052857510206441	HT001265455	
990160303630206441	HT015323292	
990048039310206441	HT001369077	
990111953680206441	BT000149169	
990121075000206441	HT013786883	
990048087950206441	HT001377921	
990133104350206441	HT014179704	
990170301730206441	TT002764903	
990142285920206441	TT001324358	
990038906210206441	HT009478642	
990110771400206441	BT000030465	
990023294060206441	HT006177709	
990110791870206441	BT000032552	
990134009180206441	HT014271310	
990047622040206441	HT000284570	
990097519270206441	HT005784191	
990169967120206441	TT002731461	
990049925400206441	HT006651329	
99370934836206441	HT021024679	
990049228180206441	HT004540156	
990040322240206441	HT009759840	
990052598380206441	HT001235082	
990052865510206441	HT001266411	
990024659300206441	HT006471973	
990048841300206441	HT003603596	
990054868610206441	HT006916350	223706-4
990170301680206441	TT002764898	
990052604370206441	HT001235823	
990138566140206441	TT001052941	
990134399820206441	HT014310854	
990050130650206441	HT007422925	
990052958810206441	HT002214080	501173-5
990136515690206441	HT014436155	
990173843650206441	HT015868333	
990028208310206441	HT007374256	
990163882610206441	HT015365331	
990039309160206441	HT009562296	
990049284060206441	HT004576546	
990099630310206441	HT006193884	
990048166390206441	HT001392601	
990049468200206441	HT005391115	
990038579160206441	HT009429319	
990111950910206441	BT000148888	
990110575660206441	BT000010085	
990133454150206441	HT014215159	
990189675420206441	HT017064499	
990098231590206441	HT005893994	
990169967590206441	TT002731508	
990048228860206441	HT001409277	
990047398980206441	HT011139961	
990052642540206441	HT001240178	
990190015280206441	HT017096972	
990139453610206441	HT014501492	
990098711220206441	HT005978666	
990184219310206441	HT016717919	
990038613360206441	HT009434455	
990052698610206441	HT001247362	
99373435672406441	HT030620445	
990052778410206441	HT001256549	
990049295410206441	HT004578317	
990061004840206441	HT001221747	
990052583550206441	HT001233289	
990111925270206441	BT000146293	
990039847850206441	HT009667014	
990054444850206441	HT004957534	237803-6
990052913820206441	HT002156560	
990114940680206441	HT013168149	
990052762110206441	HT001254763	
990052748000206441	HT001253064	
990052791240206441	HT001257961	
990048361250206441	HT002193140	
990049075330206441	HT004157991	
990040550340206441	HT009793793	
990052677980206441	HT001244842	
990111891820206441	BT000142879	
990052904290206441	HT002154232	
990026813630206441	HT007085641	
990052742760206441	HT001252428	
990027374460206441	HT007200395	
990159729750206441	HT015265834	
990050111690206441	HT007369533	
990009511540206441	HT002696199	
990125000080206441	HT013952459	
990049118030206441	HT004258344	
990038902270206441	HT009478051	
990047779670206441	HT001324359	
990047786690206441	HT001325644	
990047829090206441	HT001332689	
990048283580206441	HT001424031	
990046449860206441	HT010942795	
990048566930206441	HT002910633	
990052895390206441	HT002119345	
990048466040206441	HT002274335	
990050851590206441	HT008638214	
990038430940206441	HT009387546	
990052817370206441	HT001260934	
990063275560206441	HT003376968	
990041361270206441	HT009940198	
990026458080206441	HT006823777	
990136098930206441	HT014393842	
990035224680206441	HT008765159	
990039094850206441	HT009529688	
990023075380206441	HT006128331	
990048588680206441	HT002956189	
990119342390206441	HT013611524	
990052925900206441	HT002158696	
990004248420206441	HT000484762	
990112754930206441	HT012948136	
990112081320206441	BT000162107	
990052741340206441	HT001252274	
990052744460206441	HT001252624	
990048414260206441	HT002207297	
990189904650206441	HT017086208	
990110652460206441	BT000018170	
990048446710206441	HT002215277	
990110771440206441	BT000030469	
990050165160206441	HT007522282	
990050168510206441	HT007534700	
990070534710206441	HT008442761	
990052591700206441	HT001234264	
990027340860206441	HT007189643	
990052668570206441	HT001243685	
990049686690206441	HT005417445	
990111792680206441	BT000132837	
990111935050206441	BT000147281	
990112087320206441	BT000162715	
990040025670206441	HT009694343	
990052796300206441	HT001258530	
990049553310206441	HT005401275	
990052853460206441	HT001264977	
990033531920206441	HT008438546	
990059993600206441	HT001096587	
990112064710206441	BT000160426	
990062294910206441	HT002797939	
990110703740206441	BT000023554	
990052940450206441	HT002160525	
990047750110206441	HT001319345	
990037968180206441	HT009295448	
990052748830206441	HT001253165	
990110663430206441	BT000019326	
990028220160206441	HT007376869	
990065133340206441	HT004480797	
990016245800206441	HT004173559	
990050185300206441	HT007593029	
990056880120206441	HT002483113	
990051247790206441	HT009260290	
990048054870206441	HT001372125	
990034053790206441	HT008544412	
990026480310206441	HT006828541	
990151273650206441	HT014748214	
990139457030206441	HT014501836	
990048816420206441	HT003547895	
990035474630206441	HT008819022	
990101507130206441	HT011221823	
990049514060206441	HT005396661	
990049536710206441	HT005399305	
990034668430206441	HT008658913	
990114967440206441	HT013170843	
990026897200206441	HT007101528	
990027679870206441	HT007263989	
990049850590206441	HT006428126	
990020318870206441	HT005096938	
990050033860206441	HT007134025	
990047189910206441	HT011094213	
990028751050206441	HT007491275	
990052946650206441	HT002161324	
990052743230206441	HT001252487	
990052612270206441	HT001236801	
990021333460206441	HT005204381	
990052731180206441	HT001251114	
990116248300206441	HT013300125	2069078-2
990051510640206441	HT009655169	
990024649540206441	HT006469847	
990024406970206441	HT006419318	
990059154400206441	HT000985004	
990034792560206441	HT008678234	
990048135990206441	HT001386617	
990117607170206441	HT013437545	
990106960040206441	HT012543451	1235454-5
990026810470206441	HT007085037	
990055230310206441	HT006958947	546013-X
990052957510206441	HT002197753	
990026766650206441	HT006886354	
990047854620206441	HT001336748	
990054477800206441	HT005064448	203465-7
990024791440206441	HT006499594	
990112086990206441	BT000162681	
990082073930206441	HT005664010	
990078281740206441	HT002107328	
990052736160206441	HT001251686	
990112066490206441	BT000160606	
990052755390206441	HT001253896	
990052769300206441	HT001255544	
990052737340206441	HT001251816	
990027892560206441	HT007309679	
990047884310206441	HT001341365	
99371299925906441	HT021323063	
99370873637206441	HT020995084	
990081288970206441	HT004847754	
990048140110206441	HT001387436	
990136051250206441	HT014388991	
990039412110206441	HT009577248	
990037958140206441	HT009293920	
990051313100206441	HT009357841	
990053011930206441	HT003054886	
990225801080206441	HT019772419	
990041484680206441	HT009983981	
990049950830206441	HT006718467	
990026495380206441	HT006831839	
990076474760206441	HT001516630	
990156135150206441	HT015022248	
990136200590206441	HT014404241	
990052626040206441	HT001238362	
990048727530206441	HT003314241	
990052841090206441	HT001263560	
990039173360206441	HT009541578	
990110610660206441	BT000013649	
990190333750206441	HT017127782	
990039882990206441	HT009672582	
990063610970206441	HT003570728	
990063221780206441	HT003347641	
990007425050206441	HT000844729	
990052604760206441	HT001235864	
990121481390206441	HT013827999	
990133289840206441	HT014198519	
990050494470206441	HT008096361	
990028757430206441	HT007492555	
990023725650206441	HT006275761	
990159946150206441	HT015287557	
990184484370206441	HT016742778	
990048450260206441	HT002216148	
990110660810206441	BT000019053	
990054142380206441	HT002188170	6358-7
990091307140206441	HT002031457	
990015443250206441	HT003995412	
990049170550206441	HT004390014	
990010005970206441	HT002761506	
990051522710206441	HT009667016	
990112187780206441	BT000172875	
990024982350206441	HT006540606	
990111225150206441	BT000075954	
990115058470206441	HT013180020	
990206689230206441	HT018527075	
990220404710206441	HT019534310	
990040939400206441	HT009877204	
990048048670206441	HT001371046	
990211753380206441	HT019004498	
990368345880206441	HT020641188	
990035393200206441	HT008791039	
990167033490206441	HT015573861	
990110967250206441	BT000050149	
990052986500206441	HT002896508	
990066259940206441	HT005452282	
990182064950206441	HT016507351	
990189959170206441	HT017091648	
990053012720206441	HT003059049	
990075975860206441	HT008880027	
990026873730206441	HT007097091	
990047834670206441	HT001333568	
990047857700206441	HT001337234	
990035501090206441	HT008823454	
990135873710206441	HT014371049	
990047642300206441	HT000613139	
990114232950206441	HT013096833	
990132874150206441	HT014156565	
99370968690606441	HT021075669	
990039989130206441	HT009688577	
990030875630206441	HT007906059	
990155574700206441	HT014965632	
990052804160206441	HT001259439	
990035771290206441	HT008878014	
990052669900206441	HT001243856	
990048001640206441	HT001362435	
990052703470206441	HT001247906	
990025045750206441	HT006553566	
990023392030206441	HT006200585	
990077669400206441	HT001863833	
990041623710206441	HT010005733	
990047683140206441	HT001246033	
990192712350206441	HT017360814	
990038580440206441	HT009429491	
990055168390206441	HT006952102	519153-1
990052601440206441	HT001235476	
990028540780206441	HT007445486	
990112081440206441	BT000162119	
990022547790206441	HT005332207	
990051173050206441	HT009146100	
990187609630206441	HT016871184	
99373223150306441	HT030398229	
990047736410206441	HT001316991	
990000505860206441	HT000058119	
990034389270206441	HT008616854	
990052732700206441	HT001251286	
990053009040206441	HT003039035	
990055165740206441	HT006951785	517893-9
990124916190206441	HT013943981	
990005478350206441	HT000624288	
990023566360206441	HT006240038	
990001801280206441	HT000206037	
990078232600206441	HT002091776	
990009071830206441	HT002638892	
990040935650206441	HT009876682	
990076375430206441	HT001496634	
990110967320206441	BT000050156	
990047641780206441	HT000606193	
990186865510206441	HT016798447	
990052723060206441	HT001250148	
990041025060206441	HT009891175	
990060301730206441	HT001135746	
990076375410206441	HT001496631	
990014317760206441	HT003752918	
990003995370206441	HT000455713	
990035733620206441	HT008858531	
990062059980206441	HT002508088	
990171894970206441	HT015746836	
990073707310206441	HT010289622	
990079168610206441	HT002955405	
990183773730206441	HT016674840	
990171479350206441	HT015705044	
990177948140206441	HT016179975	
990170730520206441	HT015629793	
990182729190206441	HT016572316	
990171119910206441	HT015669286	
990180743280206441	HT016380514	
990194238740206441	HT017509556	
990049195870206441	HT004463035	
990364886990206441	HT020296151	
990153677160206441	TT002222128	
990177213980206441	HT016115428	
990041003510206441	HT009887623	
990191367380206441	HT017228624	
990153897690206441	HT014801651	
990052573430206441	HT001232089	
990047961750206441	HT001354898	
990047966090206441	HT001355622	
990053663150206441	HT008952630	
990164529520206441	HT015410265	
990112133990206441	BT000167443	
990155482930206441	HT014956362	
990155461810206441	HT014954230	
990155280920206441	HT014935986	
990180721140206441	HT016378270	
990153677150206441	TT002222127	
990194908930206441	HT017575502	
990153677090206441	TT002222121	
990188745890206441	HT016976304	
990177939340206441	HT016179082	
990180688730206441	HT016375443	
990160555630206441	HT015348714	
990121017730206441	HT013781094	
990160577470206441	HT015350921	
990190197750206441	HT017114994	
990158940540206441	HT015186026	
990180790420206441	HT016385248	
990189059090206441	HT017005380	
990151376710206441	HT014758644	
990049562070206441	HT005402306	
990048535440206441	HT002838271	
990159260230206441	HT015218265	
990160555550206441	HT015348706	
990071751670206441	HT009173726	
990176016860206441	HT016022386	
990052809670206441	HT001260058	
990159802000206441	HT015273161	
990038216490206441	HT009355170	
990164646720206441	HT015422106	
990173565460206441	HT015840390	
990173922680206441	HT015876309	
990052588220206441	HT001233833	
990189015990206441	HT017001091	
990071088370206441	HT008785486	
990030778540206441	HT007878716	
990048277330206441	HT001422552	
990035732230206441	HT008858307	
990052704740206441	HT001248050	
990110604140206441	BT000012981	
99371790160506441	HT021622190	
99371375966606441	HT021384900	
990052749600206441	HT001253248	
990024625310206441	HT006464104	
990159594060206441	HT015252086	
990177324210206441	HT016126630	
990189709350206441	HT017067811	
990027173470206441	HT007155788	
990211754530206441	HT019004616	
990048006030206441	HT001363190	
990047678050206441	HT001236058	
990048143780206441	HT001388164	
990155463260206441	HT014954377	
990046067890206441	HT010868335	
990159021280206441	HT015194192	
990048929250206441	HT003810606	
990056146860206441	HT007067547	1207165-1
990111895100206441	BT000143216	
990049282300206441	HT004576286	
990024495910206441	HT006437529	
990052694810206441	HT001246908	
990048915610206441	HT003776186	
990050505010206441	HT008109068	
990138507630206441	TT001047090	
990148750790206441	TT001790702	
990206178810206441	HT018478705	
990169967450206441	TT002731494	
990169967600206441	TT002731509	
990063669100206441	HT003604378	
990165365860206441	HT015492542	
99371834560006441	HT021676672	
990169967150206441	TT002731464	
990368347190206441	HT020641321	
990073203790206441	HT010000797	
990059725280206441	HT001059620	
990170302050206441	TT002764935	
990169967520206441	TT002731501	
990052682690206441	HT001245382	
990111006810206441	BT000054108	
990048583750206441	HT002948132	
99371026901106441	HT021124615	
990131970900206441	HT014065079	
990110574950206441	BT000010013	
990197852800206441	HT017724337	
990059661190206441	HT001051355	
990116811240206441	HT013357046	
990164653920206441	HT015422835	
990154193580206441	HT014831547	
990076474720206441	HT001516626	
990133093970206441	HT014178655	
990189710700206441	HT017067947	
990227987980206441	HT019990472	
990165364470206441	HT015492402	
990047722730206441	HT001314892	
990133948370206441	HT014265145	
990110586230206441	BT000011170	
990079489280206441	HT003170606	
990173745420206441	HT015858362	
990022093330206441	HT005283859	
990226006230206441	HT019792926	
990228661050206441	HT020057483	
990365679650206441	HT020375273	
99373808299506441	HT030707149	
990170302160206441	TT002764946	
990110987160206441	BT000052140	
990111971570206441	BT000150976	
990133621990206441	HT014232116	
990143661280206441	HT014633381	
990002434880206441	HT000277622	
990175016350206441	HT015958990	
990094482300206441	HT001962296	
990061457380206441	HT002428352	
990139579040206441	HT014514178	
990081039370206441	HT004427375	
990139281240206441	HT014484098	
990060873100206441	HT001205099	
990209883920206441	HT018818474	
990218633360206441	HT019360097	
990366054060206441	HT020412515	
990170301890206441	TT002764919	
990164044960206441	HT015381786	
990155704950206441	HT014978778	
990218640460206441	HT019360812	
990192747140206441	HT017364273	
990193930550206441	HT017479883	
990211193930206441	HT018948547	
990011110890206441	HT003017320	
990223106310206441	HT019590431	
990047673510206441	HT001231516	
990052632890206441	HT001239098	
990067047560206441	HT006127819	
990053537750206441	HT007260665	
990110636460206441	BT000016441	
99371243110406441	HT021285630	
990111727030206441	BT000126209	
990112223600206441	BT000176482	
990111947030206441	BT000148496	
990175539150206441	HT015974898	
990111350920206441	BT000088548	
99375056470706441	HT030891951	
990366054450206441	HT020412554	
990173797590206441	HT015863658	
990160572890206441	HT015350457	
990173927890206441	HT015876835	
990048767720206441	HT003423184	
990052581590206441	HT001233056	
990057959630206441	HT006763431	
990164764660206441	HT015434021	
990118329340206441	HT013508971	
990063798260206441	HT003675934	
990178665260206441	HT016249010	
990178558750206441	HT016238371	
990183868000206441	HT016684304	
990175706140206441	HT015991754	
990059634250206441	HT001047876	
990135757860206441	HT014359323	
990139642680206441	HT014520615	
990077076520206441	HT001657807	
990063430020206441	HT003471659	
990096916190206441	HT005671550	
990205791450206441	HT018442663	
990007700290206441	HT000875957	
990048040850206441	HT001369372	
990089156190206441	HT010172618	
990060679180206441	HT001182392	
990214167720206441	HT019154908	
990228613160206441	HT020052731	
990053314650206441	HT005061244	
990060234130206441	HT001127070	
990076474670206441	HT001516621	
990061827140206441	HT002477260	
990079648350206441	HT003299328	
990092391900206441	HT006664744	
990080152680206441	HT003695906	
990170301750206441	TT002764905	
990062485950206441	HT002920046	
990061324900206441	HT002405937	
990079626240206441	HT003280712	
990110489150206441	BT000001292	
990078058910206441	HT002021874	
990078185920206441	HT002076926	
990170301640206441	TT002764894	
990133828750206441	HT014253037	
990060651960206441	HT001179200	
990170301600206441	TT002764890	
990060378020206441	HT001145473	
990069110480206441	HT007546794	
990060999120206441	HT001220997	
990060441910206441	HT001153519	
990060459300206441	HT001155612	
990053583700206441	HT007588481	
990091273120206441	HT002022649	
990052587420206441	HT001233730	
990138945510206441	HT014450161	
990060506020206441	HT001161198	
990065423210206441	HT004776787	
990077518830206441	HT001818170	
990114632560206441	HT013137060	
990136358520206441	HT014420229	
990060492220206441	HT001159500	
990083868770206441	HT006685033	
990071324690206441	HT008926526	
990062615240206441	HT002986372	
990077670480206441	HT001864158	
990092391890206441	HT006664738	
990061095350206441	HT001575764	
990091453500206441	HT002073662	
990060290580206441	HT001134343	
990170302010206441	TT002764931	
990083697370206441	HT006529480	
990038979160206441	HT009506062	
990071717870206441	HT009158985	
990111164760206441	BT000069915	
990069693230206441	HT007952272	
990080286550206441	HT003798414	
990007586900206441	HT000863172	
990111993880206441	BT000153228	
990076987700206441	HT001619713	
990078086990206441	HT002034462	
990061648140206441	HT002455149	
990071317000206441	HT008922953	
990003218520206441	HT000366679	
990078994440206441	HT002843094	
990081649820206441	HT004915758	
990042028700206441	HT010088608	
990187598940206441	HT016870134	
990077528310206441	HT001821216	
990176885890206441	HT016083101	
990058184780206441	HT000037135	
990061455400206441	HT002428084	
990150502680206441	TT001965854	
990150606600206441	TT001976246	
990047736630206441	HT001317024	
990150421650206441	TT001957752	
990060364940206441	HT001143742	
990061731660206441	HT002465120	
990070901240206441	HT008657322	
990150313020206441	TT001946889	
990079202680206441	HT002974662	
990058530470206441	HT000904703	
990124315900206441	HT013883243	
990091205720206441	HT001859980	
990150558590206441	TT001971445	
990214886060206441	HT019225674	
990226020280206441	HT019794307	
990078061500206441	HT002023753	
990079304760206441	HT003043887	
990060790700206441	HT001195632	
990060871790206441	HT001204951	
990053102370206441	HT003578966	
990053265980206441	HT004566384	
990213462020206441	HT019084661	
99372477758906441	HT030017035	
990077890760206441	HT001955916	
990149891600206441	TT001904751	
990150313050206441	TT001946892	
990078648750206441	HT002313630	
990057276960206441	HT010557474	
990211663050206441	HT018995429	
990053734510206441	HT010842889	
990056734870206441	HT001406283	
990056978680206441	HT006676422	
990091894330206441	HT003746667	
990059969360206441	HT001093530	
990046943750206441	HT011039327	
990074791210206441	HT010914190	
990213519260206441	HT019090314	
990067437040206441	HT006349238	
990060743290206441	HT001189928	
990071411040206441	HT008978684	
990058019400206441	HT007450741	
990058046930206441	HT007772652	
990150313190206441	TT001946906	
990080761030206441	HT004206825	
990111246550206441	BT000078102	
990021864280206441	HT005259652	
990092034330206441	HT004470305	
990079647720206441	HT003298872	
990085341600206441	HT008000236	
990062277170206441	HT002731545	
990058280960206441	HT000419447	
990091459920206441	HT002076349	
990081903140206441	HT005571542	
990150606610206441	TT001976247	
990060876390206441	HT001205508	
990193441780206441	HT017432736	
990057415110206441	HT001114079	
990069163420206441	HT007580183	
990061611770206441	HT002449740	
990125449590206441	HT013997890	
990126338410206441	HT014021595	
990125206150206441	HT013973310	
990060358330206441	HT001142884	
990091867520206441	HT003614039	
990083348650206441	HT006225443	
990119668790206441	HT013644595	
990148017620206441	TT001717444	
990148101370206441	TT001725809	
990061455430206441	HT002428088	
990091404190206441	HT002059854	
990110839640206441	BT000037380	
990218326740206441	HT019329982	
990079647950206441	HT003299041	
990080340870206441	HT003838057	
990120167980206441	HT013695084	
990071711560206441	HT009155989	
990071717930206441	HT009158991	
990079649120206441	HT003299656	
990144387380206441	HT014644792	
990079144110206441	HT002943054	
990080878270206441	HT004290826	
990078066300206441	HT002025629	
990077528330206441	HT001821218	
990061733680206441	HT002465332	
990053135590206441	HT003749511	
990078032830206441	HT002009830	
990061539890206441	HT002440326	
990061907550206441	HT002487971	
990056778170206441	HT007399480	
990117925780206441	HT013468477	
990078561690206441	HT002293013	
990112613760206441	HT012933896	
990060271210206441	HT001131825	
990080765800206441	HT004210141	
990054121510206441	HT002155665	
990058258960206441	HT000333361	
990109116310206441	HT012759498	
990053427310206441	HT006407648	
990058293940206441	HT000465919	
990061095310206441	HT001575760	
990111993960206441	BT000153236	
990062539510206441	HT002945308	
990112192550206441	BT000173360	
990078773300206441	HT002359029	
990148101790206441	TT001725851	
990112923970206441	HT012965221	
990112964440206441	HT012969307	
990078464130206441	HT002245077	
990115747800206441	HT013249536	
990060889530206441	HT001207019	
990077280240206441	HT001730015	
990072342810206441	HT009527112	
990142775210206441	TT001373194	
990089391890206441	HT010284065	
990143278430206441	HT014596300	
990057344840206441	HT000123700	
990142671100206441	TT001362866	
990147272880206441	TT001671745	
990092285050206441	HT006097337	
990061094030206441	HT001463936	
990076814430206441	HT001582000	
990078300970206441	HT002116228	
990057880100206441	HT005564806	
990114937910206441	HT013167866	
990108980730206441	HT012745696	
990058887930206441	HT000949283	
990109855170206441	HT012834283	
990077440550206441	HT001785739	
990120555920206441	HT013734378	
990223041860206441	HT019583994	
990079591950206441	HT003254545	
990109450610206441	HT012793355	
990120979750206441	HT013777247	
990113745720206441	HT013047743	
990114154490206441	HT013088930	
990061137050206441	HT002134983	
990121542620206441	HT013834184	
990060385300206441	HT001146348	
990113199270206441	HT012992873	
990091207460206441	HT001890703	
990061191480206441	HT002251430	
990147979370206441	TT001713631	
990148056070206441	TT001721283	
990060555840206441	HT001167367	
990148102440206441	TT001725916	
990060565230206441	HT001168564	
990061095100206441	HT001575736	
990227079870206441	HT019900270	
990198580410206441	HT017793067	
990147902310206441	HT014722223	
990147979390206441	TT001713633	
990148102090206441	TT001725881	
990118860680206441	HT013562780	
990081877710206441	HT005295063	
990147928670206441	HT014724895	
990112182080206441	BT000172300	
990101672940206441	HT012014607	
990077890770206441	HT001955917	
990078271260206441	HT002103507	
990222948940206441	HT019574777	
990119508210206441	HT013628292	
990091329490206441	HT002037059	
990118415280206441	HT013517651	
990111207210206441	BT000074160	
990058708570206441	HT000926231	
990058096920206441	HT008660992	
990058112410206441	HT009056473	
990111932680206441	BT000147042	
990205372050206441	HT018402787	
990075713230206441	HT006187091	
990202221510206441	HT018106073	
990058019390206441	HT007450722	
990070775100206441	HT008595128	
990147915940206441	HT014723607	
990059861030206441	HT001080427	
990114602830206441	HT013134070	
990365076860206441	HT020315108	
990228101980206441	HT020001812	
990076987440206441	HT001619687	
990076987900206441	HT001619733	
990117536720206441	HT013430429	
990118613790206441	HT013537774	
990121571330206441	HT013837089	
990059022050206441	HT000967856	
990144554630206441	HT014661647	
990121192270206441	HT013798740	
990070425050206441	HT008390819	
990202372670206441	HT018120400	
